serial,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,stations,cases,labels
257,30.1,24.0,26.7,40.7,24.0,30.3,25.8,95.4,126.0,100.0,16.67,0.0,0.0,22.3,276.5,997.8,72.9,2.4,94.5,8.4,3.0,2.0,1.0,7146.0,normal
258,33.1,25.0,29.4,46.2,25.0,36.8,26.9,87.1,6.0,100.0,4.17,0.0,0.0,14.8,256.0,999.3,74.0,3.0,229.8,19.9,7.0,2.0,0.0,14342.0,normal
259,34.0,28.9,31.6,44.3,33.2,40.5,26.2,73.8,0.0,0.0,0.0,0.0,0.0,20.5,244.0,999.2,71.2,3.4,256.9,22.2,8.0,1.0,0.0,11928.0,normal
260,35.4,29.0,31.7,44.9,32.8,39.0,25.0,68.6,0.0,0.0,0.0,0.0,0.0,22.3,255.5,997.9,59.6,3.3,289.0,24.9,9.0,1.0,0.0,13853.0,normal
261,35.0,23.6,30.0,45.3,23.6,35.7,24.9,75.6,23.0,100.0,4.17,0.0,0.0,16.6,260.2,997.9,60.1,3.5,258.9,22.4,9.0,2.0,1.0,10569.0,normal
262,33.0,24.0,28.6,42.3,24.0,33.1,25.1,82.6,4.0,100.0,4.17,0.0,0.0,9.4,209.9,1001.6,76.3,3.6,269.4,23.4,9.0,2.0,0.0,7040.0,normal
263,34.7,26.9,30.8,43.5,30.1,38.0,25.7,75.4,0.1,100.0,4.17,0.0,0.0,13.0,305.0,1001.5,43.4,3.7,279.9,24.2,9.0,2.0,1.0,10280.0,normal
264,35.6,28.0,31.8,44.9,33.5,39.9,26.0,72.8,0.0,0.0,0.0,0.0,0.0,13.0,276.2,1001.1,45.0,3.3,152.4,13.2,5.0,1.0,1.0,19058.0,normal
265,36.6,28.4,31.9,47.2,34.8,41.6,26.9,76.5,14.0,100.0,4.17,0.0,0.0,9.4,115.9,1001.4,51.9,3.3,287.6,24.7,9.0,2.0,0.0,5664.0,normal
266,36.4,28.9,32.1,49.3,36.6,42.1,27.0,76.1,0.0,0.0,0.0,0.0,0.0,9.4,101.3,1002.0,39.9,3.5,287.9,24.8,9.0,1.0,1.0,13446.0,normal
267,36.0,28.0,30.6,48.1,33.6,39.6,26.9,81.6,0.0,0.0,0.0,0.0,0.0,15.1,104.4,1001.7,52.9,2.9,230.6,19.8,8.0,1.0,0.0,19382.0,normal
268,36.1,27.4,31.5,47.0,32.6,40.4,26.7,77.2,0.0,0.0,0.0,0.0,0.0,9.4,177.9,1000.9,62.1,3.2,227.7,19.6,7.0,1.0,1.0,21072.0,normal
269,35.0,29.3,31.9,46.7,36.4,42.3,27.3,77.8,0.0,0.0,0.0,0.0,0.0,16.6,243.4,999.5,61.5,3.1,182.2,15.6,6.0,1.0,1.0,5742.0,normal
270,32.4,24.0,26.9,44.0,24.0,30.3,25.7,93.3,72.0,100.0,20.83,0.0,0.0,15.5,178.3,999.6,75.8,2.5,99.8,8.7,3.0,2.0,1.0,7413.0,normal
271,30.7,25.0,27.0,38.5,25.0,30.8,25.8,93.2,13.8,100.0,12.5,0.0,0.0,11.2,176.0,1000.7,77.0,2.7,143.1,12.4,4.0,2.0,1.0,19466.0,normal
272,31.0,26.0,27.4,41.3,26.0,31.5,26.5,94.7,50.2,100.0,12.5,0.0,0.0,14.8,121.1,998.1,76.6,2.6,166.3,14.3,5.0,2.0,1.0,6868.0,normal
273,33.0,25.6,28.4,44.2,25.6,34.6,26.7,91.2,6.0,100.0,4.17,0.0,0.0,19.4,111.6,998.7,70.3,2.8,266.8,23.1,9.0,2.0,1.0,4747.0,normal
274,32.0,26.0,28.6,44.2,26.0,35.4,26.8,90.4,10.2,100.0,8.33,0.0,0.0,18.4,92.0,999.8,67.5,3.3,233.8,20.2,9.0,2.0,0.0,22790.0,normal
275,32.5,27.0,30.1,40.9,31.3,37.3,26.0,79.7,0.5,100.0,4.17,0.0,0.0,32.0,90.4,1000.5,56.0,3.8,318.5,27.7,10.0,2.0,1.0,5326.0,normal
276,32.2,28.0,29.8,42.3,32.9,37.3,26.3,82.4,0.0,0.0,0.0,0.0,0.0,27.4,87.3,999.8,60.9,3.3,201.4,17.5,9.0,1.0,1.0,8482.0,normal
277,33.0,27.0,30.0,42.0,30.6,37.4,26.2,80.6,0.0,0.0,0.0,0.0,0.0,18.4,93.9,999.3,71.1,3.5,267.5,23.1,9.0,1.0,0.0,3909.0,normal
278,34.7,26.3,30.5,45.0,26.3,39.8,27.3,83.5,0.0,0.0,0.0,0.0,0.0,18.4,92.0,999.2,65.1,3.3,271.7,23.4,9.0,1.0,1.0,9895.0,normal
279,34.6,26.9,30.9,49.6,30.9,41.2,27.5,82.8,2.0,100.0,4.17,0.0,0.0,14.8,100.5,997.8,63.1,3.1,253.5,21.9,8.0,2.0,1.0,13326.0,normal
280,35.4,29.0,31.2,49.6,37.9,42.5,28.1,84.2,0.0,0.0,0.0,0.0,0.0,13.0,106.3,996.9,62.1,3.3,263.4,22.9,8.0,1.0,0.0,17240.0,normal
281,32.7,27.9,29.2,47.2,34.5,38.5,27.9,92.7,24.0,100.0,4.17,0.0,0.0,13.0,124.2,996.2,72.2,2.7,226.9,19.7,8.0,2.0,0.0,4298.0,normal
282,32.7,27.0,29.6,46.2,31.2,38.3,27.3,88.0,0.0,0.0,0.0,0.0,0.0,11.2,166.6,996.1,70.2,3.4,179.0,15.6,6.0,1.0,0.0,7637.0,normal
283,33.0,25.0,27.5,46.6,25.0,32.0,26.1,92.0,44.0,100.0,8.33,0.0,0.0,16.7,73.9,995.4,69.4,2.7,145.3,12.7,4.0,2.0,0.0,22063.0,normal
284,33.0,27.0,30.0,42.1,31.2,37.0,25.8,78.9,0.0,0.0,0.0,0.0,0.0,28.4,78.4,994.6,69.8,3.6,265.1,23.0,9.0,1.0,1.0,8324.0,normal
285,32.0,26.1,29.0,44.2,26.1,36.2,26.6,87.0,0.0,0.0,0.0,0.0,0.0,35.3,91.9,997.7,75.0,2.8,295.2,25.7,9.0,1.0,1.0,6882.0,normal
286,35.0,27.0,30.5,44.9,31.2,39.1,26.9,82.1,0.0,0.0,0.0,0.0,0.0,13.0,138.1,999.6,64.7,3.7,302.6,26.1,10.0,1.0,0.0,17717.0,normal
287,33.4,27.0,29.6,46.6,31.9,39.2,27.9,90.9,20.0,100.0,4.17,0.0,0.0,11.2,276.8,1000.7,59.8,3.0,258.1,22.3,8.0,2.0,0.0,17200.0,normal
288,34.7,28.0,30.9,49.5,34.5,41.1,27.6,83.4,0.0,0.0,0.0,0.0,0.0,16.6,292.7,999.0,63.1,3.6,265.1,22.9,9.0,1.0,0.0,13786.0,normal
289,33.0,28.8,30.0,42.4,35.7,38.7,27.0,84.5,0.4,100.0,4.17,0.0,0.0,22.3,81.5,1000.6,66.5,3.4,177.4,15.4,6.0,2.0,1.0,15944.0,normal
290,31.0,26.0,28.9,40.7,26.0,36.0,26.7,87.9,2.6,100.0,4.17,0.0,0.0,21.6,110.5,1001.2,73.7,3.3,262.2,22.7,9.0,2.0,1.0,18062.0,normal
291,32.6,25.4,28.6,42.0,25.4,34.1,25.8,85.4,4.0,100.0,4.17,0.0,0.0,22.7,149.5,1001.7,73.9,3.4,219.9,18.9,9.0,2.0,1.0,19710.0,normal
292,32.3,25.0,29.0,41.2,25.0,34.8,26.1,85.1,11.0,100.0,4.17,0.0,0.0,11.2,175.9,1002.7,68.0,3.4,125.2,10.8,4.0,2.0,0.0,11652.0,normal
293,34.0,27.0,30.2,43.8,31.1,37.7,26.2,80.0,0.1,100.0,4.17,0.0,0.0,11.1,226.7,1003.9,53.4,3.4,261.0,22.4,8.0,2.0,1.0,7677.0,normal
294,32.5,27.0,29.0,42.2,31.2,36.7,27.0,89.5,0.8,100.0,4.17,0.0,0.0,11.2,321.7,1004.4,69.9,2.9,252.1,21.8,8.0,2.0,1.0,3912.0,normal
295,34.0,27.0,28.3,45.3,31.2,34.6,26.6,90.9,7.6,100.0,8.33,0.0,0.0,20.5,304.6,1003.5,72.9,3.2,183.8,15.9,7.0,2.0,0.0,13491.0,normal
296,28.0,25.0,26.5,34.5,25.0,28.8,26.0,97.3,60.0,100.0,16.67,0.0,0.0,14.8,40.8,1002.8,78.4,2.6,179.1,15.6,6.0,2.0,0.0,21661.0,normal
297,32.0,26.0,27.8,44.2,26.0,32.7,26.3,91.7,10.0,100.0,4.17,0.0,0.0,15.1,10.0,1002.7,78.5,2.6,136.4,11.9,6.0,2.0,1.0,6939.0,normal
298,33.1,26.0,29.5,45.1,26.0,36.6,26.7,85.5,0.0,0.0,0.0,0.0,0.0,11.2,321.6,1002.7,66.2,3.3,178.8,15.4,5.0,1.0,0.0,13024.0,normal
299,32.4,24.0,28.9,44.2,24.0,35.8,26.6,87.8,9.0,100.0,4.17,0.0,0.0,18.4,85.7,1002.8,72.3,2.9,136.2,11.9,4.0,2.0,0.0,7392.0,normal
300,33.0,25.0,29.4,44.3,25.0,36.6,26.7,86.2,0.1,100.0,4.17,0.0,0.0,19.1,93.1,1002.6,59.1,3.5,264.1,22.9,8.0,2.0,1.0,17638.0,normal
301,34.1,27.9,31.1,46.9,34.2,41.1,27.4,81.3,0.0,0.0,0.0,0.0,0.0,14.8,83.1,1001.7,45.9,3.1,281.3,24.1,9.0,1.0,0.0,16251.0,normal
302,34.6,26.4,31.1,46.7,26.4,41.0,27.4,81.6,0.1,100.0,4.17,0.0,0.0,15.7,96.5,1003.1,42.6,3.8,286.9,24.7,9.0,2.0,1.0,16321.0,normal
303,34.6,28.0,31.1,48.0,34.5,42.3,28.0,84.2,0.0,0.0,0.0,0.0,0.0,18.4,96.2,1004.2,61.6,3.4,175.9,15.0,6.0,1.0,0.0,4095.0,normal
304,35.1,28.1,31.3,48.6,34.7,41.2,27.3,80.8,0.0,0.0,0.0,0.0,0.0,11.2,109.1,1001.5,52.1,3.5,254.0,21.8,8.0,1.0,0.0,14725.0,normal
305,35.0,29.0,31.4,49.2,36.5,42.9,28.1,83.8,0.2,100.0,4.17,0.0,0.0,14.8,97.1,1000.2,53.4,3.3,252.0,21.8,9.0,2.0,1.0,8707.0,normal
306,32.1,27.7,29.9,46.2,32.7,39.8,27.8,89.1,0.2,100.0,4.17,0.0,0.0,20.5,90.3,1001.9,70.4,3.2,137.3,12.0,4.0,2.0,1.0,16634.0,normal
307,35.0,26.9,30.9,46.7,30.8,40.1,27.0,80.7,0.0,0.0,0.0,0.0,0.0,9.4,73.9,1001.7,52.4,3.4,265.0,22.9,9.0,1.0,0.0,5569.0,normal
308,35.0,28.9,31.3,47.3,36.8,41.6,27.6,82.0,0.0,0.0,0.0,0.0,0.0,8.5,89.4,1001.4,62.3,3.4,257.5,22.3,9.0,1.0,1.0,19005.0,normal
309,34.7,28.0,30.8,46.9,34.2,40.3,27.2,82.2,0.0,0.0,0.0,0.0,0.0,16.6,96.4,1000.9,58.8,3.3,207.0,17.8,7.0,1.0,1.0,10818.0,normal
310,35.2,26.6,30.5,49.3,26.6,40.4,27.7,85.6,1.0,100.0,4.17,0.0,0.0,16.2,93.7,1000.4,69.9,3.4,268.0,23.2,9.0,2.0,1.0,9244.0,normal
311,34.6,28.0,29.8,46.5,32.8,38.3,27.1,86.4,10.0,100.0,4.17,0.0,0.0,16.6,97.3,1000.7,71.4,3.1,211.2,18.3,8.0,2.0,1.0,10639.0,normal
312,33.6,28.0,30.5,44.9,34.3,39.9,27.3,84.0,0.1,100.0,4.17,0.0,0.0,20.5,81.6,1001.0,66.4,3.4,186.0,16.2,7.0,2.0,2.0,22330.0,normal
313,33.1,27.1,30.2,43.9,31.3,39.6,27.4,85.2,0.0,0.0,0.0,0.0,0.0,14.8,78.0,1000.2,66.0,3.4,235.7,20.3,8.0,1.0,1.0,21312.0,normal
314,35.0,28.0,31.0,47.3,34.7,41.7,27.8,83.7,0.0,0.0,0.0,0.0,0.0,16.6,108.2,1000.2,50.4,3.4,211.2,18.3,8.0,1.0,2.0,6162.0,normal
315,35.9,28.9,31.1,49.2,37.3,42.4,28.1,84.7,0.0,0.0,0.0,0.0,0.0,13.0,74.6,1001.9,58.9,3.6,158.0,13.5,6.0,1.0,0.0,19173.0,normal
316,33.1,25.0,29.2,46.2,25.0,37.6,27.5,90.9,34.0,100.0,12.5,0.0,0.0,22.3,91.8,1003.2,77.1,2.6,153.8,13.2,6.0,2.0,0.0,20592.0,normal
317,29.0,25.0,26.9,36.8,25.0,30.5,26.2,96.1,2.0,100.0,4.17,0.0,0.0,16.4,81.1,1003.7,80.1,2.6,211.7,18.3,7.0,2.0,0.0,23048.0,normal
318,32.6,26.0,28.5,43.6,26.0,34.5,26.4,89.3,5.0,100.0,4.17,0.0,0.0,14.8,99.2,1004.7,79.9,3.3,163.1,14.0,6.0,2.0,0.0,5999.0,normal
319,33.0,27.0,29.3,43.8,31.2,36.9,26.9,87.5,0.0,0.0,0.0,0.0,0.0,11.9,130.5,1004.7,71.0,3.4,221.2,19.2,7.0,1.0,1.0,4282.0,normal
320,32.6,27.0,28.3,43.0,31.0,34.7,26.7,91.7,1.4,100.0,8.33,0.0,0.0,14.8,78.5,1003.6,71.2,2.7,166.7,14.2,6.0,2.0,1.0,13151.0,normal
321,31.3,26.0,28.1,40.7,26.0,33.3,26.3,90.3,0.8,100.0,16.67,0.0,0.0,11.2,105.2,1005.3,73.9,3.2,87.5,7.4,3.0,2.0,1.0,16202.0,normal
322,27.3,24.0,25.8,31.8,24.0,27.2,24.9,95.3,12.0,100.0,4.17,0.0,0.0,13.3,94.2,1009.3,70.7,2.9,57.9,5.0,2.0,2.0,1.0,19863.0,normal
323,29.2,23.0,24.1,34.5,23.0,24.3,23.5,96.5,12.0,100.0,12.5,0.0,0.0,17.6,76.4,1011.0,73.3,2.7,175.8,15.1,6.0,2.0,1.0,12043.0,normal
324,31.6,24.0,27.6,42.4,24.0,32.7,25.8,90.2,0.0,0.0,0.0,0.0,0.0,11.2,80.6,1008.9,68.9,3.2,111.8,9.8,4.0,1.0,0.0,15976.0,normal
325,31.0,24.0,27.0,44.4,24.0,30.1,25.5,91.7,25.0,100.0,8.33,0.0,0.0,11.2,77.2,1008.1,71.0,2.9,170.1,14.6,6.0,2.0,1.0,15206.0,normal
326,28.2,24.2,25.6,33.7,24.2,26.2,24.6,94.1,9.0,100.0,8.33,0.0,0.0,25.9,82.1,1010.3,77.8,3.0,79.2,6.7,3.0,2.0,1.0,21781.0,normal
327,29.2,22.0,25.8,35.3,22.0,27.1,24.7,94.3,33.2,100.0,12.5,0.0,0.0,18.4,93.5,1011.6,78.2,2.6,195.5,16.8,7.0,2.0,1.0,5156.0,normal
328,31.1,24.4,27.4,39.2,24.4,30.5,25.4,89.5,1.0,100.0,4.17,0.0,0.0,16.6,89.9,1012.0,71.9,2.9,119.7,10.3,4.0,2.0,1.0,5123.0,normal
329,26.0,24.0,24.6,26.0,24.0,24.6,24.3,98.2,73.0,100.0,29.17,0.0,0.0,20.5,96.5,1012.2,78.5,2.0,195.3,16.8,7.0,2.0,1.0,14398.0,normal
330,25.0,23.0,23.9,25.0,23.0,23.9,23.8,99.3,43.0,100.0,12.5,0.0,0.0,12.3,101.0,1011.1,81.7,2.0,138.7,11.9,5.0,2.0,0.0,18407.0,normal
331,26.0,23.0,24.2,26.0,23.0,24.2,23.6,96.1,4.1,100.0,8.33,0.0,0.0,25.9,95.9,1009.1,77.6,2.4,145.6,12.8,6.0,2.0,1.0,19709.0,normal
332,25.8,23.0,23.7,25.8,23.0,23.7,23.0,95.7,1.0,100.0,4.17,0.0,0.0,14.8,83.9,1010.3,76.3,3.0,182.6,15.7,6.0,2.0,0.0,12998.0,normal
333,28.8,23.0,23.9,32.9,23.0,24.1,23.0,94.7,0.0,0.0,0.0,0.0,0.0,11.2,69.8,1010.1,73.0,3.0,223.4,19.4,8.0,1.0,1.0,16305.0,normal
334,29.2,22.0,25.3,34.6,22.0,26.6,23.3,89.2,0.0,0.0,0.0,0.0,0.0,7.6,112.9,1009.4,65.7,3.2,173.5,14.9,6.0,1.0,0.0,17000.0,normal
335,27.0,24.0,25.4,31.2,24.0,26.3,24.5,94.7,3.1,100.0,12.5,0.0,0.0,9.4,83.1,1009.8,71.4,3.0,181.1,15.5,7.0,2.0,0.0,4880.0,normal
336,31.0,24.8,27.3,36.6,24.8,29.9,24.5,85.7,0.0,0.0,0.0,0.0,0.0,9.4,358.8,1009.9,67.8,3.5,163.2,14.0,6.0,1.0,0.0,9641.0,normal
337,32.6,24.0,28.0,37.9,24.0,31.0,24.1,80.6,0.0,0.0,0.0,0.0,0.0,11.2,281.1,1010.1,39.7,3.4,245.4,21.2,9.0,1.0,0.0,11113.0,normal
338,32.4,21.2,27.5,39.2,21.2,29.9,23.4,79.8,0.0,0.0,0.0,0.0,0.0,11.2,288.0,1010.0,24.2,3.1,236.1,20.4,8.0,1.0,1.0,14714.0,normal
339,32.6,23.0,27.2,36.6,23.0,29.0,22.7,78.3,0.0,0.0,0.0,0.0,0.0,9.4,280.9,1011.0,30.5,3.3,232.3,19.9,8.0,1.0,1.0,10181.0,normal
340,32.0,23.0,26.9,34.9,23.0,28.0,22.2,78.1,0.0,0.0,0.0,0.0,0.0,14.8,281.1,1011.9,17.8,3.4,230.2,19.9,8.0,0.0,0.0,7364.0,normal
341,32.6,22.6,26.9,36.6,22.6,28.5,22.2,77.5,0.0,0.0,0.0,0.0,0.0,11.2,271.9,1011.4,3.5,3.5,241.7,20.8,8.0,0.0,0.0,7679.0,normal
342,32.1,23.0,27.1,36.8,23.0,29.3,22.9,79.1,0.0,0.0,0.0,0.0,0.0,7.6,133.6,1011.4,21.9,3.6,234.6,20.2,8.0,1.0,1.0,10252.0,normal
343,32.3,23.0,27.4,36.8,23.0,28.9,22.6,77.5,0.0,0.0,0.0,0.0,0.0,11.2,281.6,1010.9,13.4,3.3,231.3,20.0,8.0,0.0,0.0,22879.0,normal
344,32.0,22.0,27.0,34.9,22.0,27.9,21.0,72.6,0.0,0.0,0.0,0.0,0.0,13.0,262.9,1011.0,17.6,3.2,235.2,20.2,8.0,0.0,0.0,16275.0,normal
345,33.9,21.0,26.5,35.0,21.0,27.1,20.5,73.2,0.0,0.0,0.0,0.0,0.0,7.6,249.0,1012.2,10.4,3.0,232.8,20.2,8.0,0.0,0.0,14884.0,normal
346,33.0,21.0,26.8,34.6,21.0,27.6,20.8,73.0,0.0,0.0,0.0,0.0,0.0,3.6,214.6,1013.0,7.5,3.1,207.1,18.0,7.0,0.0,1.0,4545.0,normal
347,32.4,22.0,27.0,34.9,22.0,28.4,22.2,77.0,0.0,0.0,0.0,0.0,0.0,6.6,127.3,1013.9,15.3,2.8,214.2,18.6,8.0,0.0,1.0,9511.0,normal
348,32.1,22.0,26.8,36.0,22.0,27.8,21.6,75.9,0.0,0.0,0.0,0.0,0.0,9.4,103.6,1014.2,11.4,3.4,209.3,18.2,8.0,0.0,0.0,21223.0,normal
349,31.7,23.0,26.6,35.5,23.0,27.5,21.3,75.4,0.0,0.0,0.0,0.0,0.0,9.4,138.3,1014.1,9.2,3.3,196.9,17.1,7.0,0.0,0.0,4985.0,normal
350,31.6,22.0,26.0,34.7,22.0,27.1,21.5,78.0,0.0,0.0,0.0,0.0,0.0,7.9,150.9,1014.3,37.8,3.0,127.9,11.0,5.0,1.0,1.0,5471.0,normal
351,30.0,23.0,26.1,33.3,23.0,27.3,22.5,81.7,0.0,0.0,0.0,0.0,0.0,7.6,104.6,1015.0,61.3,3.0,110.4,9.7,4.0,1.0,0.0,20146.0,normal
352,29.2,21.5,25.6,34.6,21.5,26.9,23.5,88.6,0.0,0.0,0.0,0.0,0.0,7.9,262.1,1014.4,70.9,2.4,107.2,9.3,4.0,1.0,1.0,4065.0,normal
353,29.3,21.6,24.8,30.6,21.6,25.1,20.4,78.2,0.0,0.0,0.0,0.0,0.0,11.9,276.7,1012.3,59.8,2.2,199.8,17.3,7.0,1.0,1.0,14398.0,normal
354,30.1,18.0,23.4,30.0,18.0,23.4,17.4,72.9,0.0,0.0,0.0,0.0,0.0,13.0,277.7,1010.2,32.9,2.8,188.2,16.3,7.0,1.0,0.0,14841.0,normal
355,29.0,16.6,22.9,29.6,16.6,23.1,18.4,77.9,0.0,0.0,0.0,0.0,0.0,7.9,230.8,1010.1,54.4,2.6,177.6,15.3,7.0,1.0,1.0,17997.0,normal
356,30.1,18.0,23.5,29.6,18.0,23.7,17.9,73.3,0.0,0.0,0.0,0.0,0.0,7.6,82.1,1011.3,14.0,2.3,215.0,18.7,8.0,0.0,1.0,22462.0,normal
357,28.2,20.0,23.3,30.6,20.0,23.8,20.6,85.2,0.0,0.0,0.0,0.0,0.0,11.2,117.2,1012.4,23.4,2.7,192.8,16.7,7.0,1.0,0.0,15817.0,normal
358,28.6,18.6,23.1,29.8,18.6,23.4,19.2,80.5,0.0,0.0,0.0,0.0,0.0,7.6,97.7,1013.9,42.5,2.6,218.4,18.8,8.0,1.0,0.0,13414.0,normal
359,29.0,18.0,23.5,29.9,18.0,23.7,18.3,74.5,0.0,0.0,0.0,0.0,0.0,11.2,273.5,1013.3,52.1,2.8,185.9,15.9,7.0,1.0,0.0,10736.0,normal
360,28.8,19.0,23.4,29.8,19.0,23.7,19.5,80.2,0.0,0.0,0.0,0.0,0.0,10.8,200.5,1014.2,66.6,2.4,105.8,9.1,4.0,1.0,1.0,18209.0,normal
361,28.1,19.5,24.1,31.3,19.5,24.8,21.5,85.9,0.0,0.0,0.0,0.0,0.0,9.4,274.4,1012.8,61.2,1.6,139.9,12.1,5.0,1.0,1.0,10815.0,normal
362,29.2,20.0,23.4,32.8,20.0,24.1,21.1,87.8,0.0,0.0,0.0,0.0,0.0,7.6,282.8,1012.3,71.0,0.8,176.8,15.2,6.0,1.0,0.0,22555.0,normal
363,37.0,27.6,32.2,43.2,30.9,36.7,22.7,58.5,0.0,0.0,0.0,0.0,0.0,25.9,236.6,1000.9,58.9,6.3,190.9,16.4,7.0,0.0,5.0,6325.0,normal
364,38.0,27.9,32.0,42.3,30.3,37.4,23.5,62.6,0.0,0.0,0.0,0.0,0.0,36.5,238.1,1003.3,67.8,6.0,146.3,12.9,5.0,0.0,5.0,6811.0,normal
365,38.0,29.1,32.2,44.7,33.3,38.6,24.2,64.3,0.0,0.0,0.0,0.0,0.0,34.2,215.3,1007.0,49.6,6.8,157.0,13.4,5.0,0.0,3.0,9926.0,normal
366,40.0,29.0,32.7,43.9,33.7,38.8,23.9,62.8,0.0,0.0,0.0,0.0,0.0,35.6,229.3,1008.5,43.2,6.7,155.7,13.6,5.0,0.0,3.0,24131.0,normal
367,37.0,29.3,32.3,42.1,34.2,37.5,23.2,60.3,0.0,0.0,0.0,0.0,0.0,27.1,225.1,1007.8,55.1,6.7,139.4,12.1,5.0,0.0,3.0,7851.0,normal
368,37.1,27.9,32.5,42.6,32.0,37.2,22.8,58.1,0.0,0.0,0.0,0.0,0.0,38.3,221.1,1006.1,68.4,6.5,163.0,14.2,6.0,0.0,3.0,6592.0,normal
369,39.0,29.3,32.7,41.9,32.3,37.3,22.4,56.5,0.0,0.0,0.0,0.0,0.0,48.5,214.1,1005.6,44.4,6.3,196.9,17.0,7.0,0.0,3.0,5738.0,normal
370,39.0,29.4,32.9,43.2,31.9,37.5,22.3,55.4,0.0,0.0,0.0,0.0,0.0,49.1,223.9,1003.1,40.7,6.7,174.2,14.9,7.0,0.0,3.0,5427.0,normal
371,39.0,28.0,32.5,43.6,33.7,37.9,23.4,60.9,7.0,100.0,4.17,0.0,0.0,50.9,218.2,1001.9,50.6,6.1,142.3,12.3,5.0,1.0,3.0,21312.0,normal
372,37.0,27.0,30.8,41.0,30.6,36.1,24.1,69.0,3.725,100.0,8.33,0.0,0.0,25.9,215.6,1001.7,65.8,6.5,103.0,8.9,4.0,1.0,3.0,5999.0,normal
373,36.0,29.0,31.7,43.2,32.0,35.9,22.6,59.4,0.0,0.0,0.0,0.0,0.0,20.5,207.6,1004.4,65.7,6.4,148.9,12.8,6.0,0.0,3.0,20375.0,normal
374,37.0,28.7,31.5,41.9,33.2,37.0,23.9,65.1,0.3,100.0,4.17,0.0,0.0,22.3,210.1,1005.5,45.0,6.7,168.5,14.5,6.0,1.0,3.0,15824.0,normal
375,37.0,27.0,31.5,44.4,29.6,37.3,24.2,66.8,5.308,100.0,4.17,0.0,0.0,18.4,220.9,1004.6,52.8,6.6,205.8,17.8,7.0,1.0,3.0,12956.0,normal
376,36.0,27.0,30.4,43.5,29.6,35.9,24.1,69.9,0.1,100.0,4.17,0.0,0.0,38.2,233.5,1003.5,61.3,6.1,104.5,9.0,3.0,1.0,5.0,8905.0,normal
377,38.0,26.6,30.3,43.4,26.6,35.2,23.9,70.4,8.381,100.0,8.33,0.0,0.0,28.9,232.5,1005.8,46.0,6.3,129.2,11.2,4.0,1.0,3.0,24733.0,normal
378,37.0,23.9,29.6,43.3,23.9,33.7,24.8,77.8,41.465,100.0,8.33,0.0,0.0,38.4,256.6,1008.5,55.1,6.3,151.8,13.1,5.0,1.0,3.0,22991.0,normal
379,34.0,25.7,30.4,42.0,25.7,37.0,25.5,76.0,6.612,100.0,8.33,0.0,0.0,22.4,247.9,1007.5,68.5,6.1,168.0,14.4,6.0,1.0,3.0,16311.0,normal
380,37.0,27.5,31.3,44.5,32.1,38.2,25.2,71.2,0.58,100.0,4.17,0.0,0.0,22.3,243.1,1007.0,61.0,6.3,121.7,10.5,4.0,1.0,3.0,22229.0,normal
381,35.0,27.8,30.4,41.9,31.3,36.4,24.8,72.9,0.0,0.0,0.0,0.0,0.0,22.3,238.6,1006.9,55.9,6.1,99.8,8.7,3.0,0.0,3.0,8215.0,normal
382,37.0,25.8,30.0,44.5,25.8,35.6,24.9,75.1,0.274,100.0,4.17,0.0,0.0,26.0,223.1,1006.5,48.6,6.4,160.8,13.9,6.0,1.0,3.0,24910.0,normal
383,35.0,26.9,30.6,40.6,30.5,36.2,24.5,71.3,0.0,0.0,0.0,0.0,0.0,44.3,222.4,1007.2,53.4,6.6,181.4,15.7,6.0,0.0,3.0,20918.0,normal
384,29.1,27.0,28.3,35.7,30.6,33.5,25.4,84.3,10.411,100.0,16.67,0.0,0.0,42.8,211.5,1008.8,71.3,4.8,127.0,10.9,5.0,1.0,3.0,7182.0,normal
385,34.0,26.0,29.0,40.6,26.0,33.1,23.9,75.3,41.711,100.0,12.5,0.0,0.0,43.8,237.4,1011.6,71.1,5.6,246.9,21.4,8.0,1.0,4.0,14239.0,normal
386,36.0,26.0,30.4,43.2,26.0,35.5,24.4,71.7,12.902,100.0,12.5,0.0,0.0,37.6,216.9,1008.5,49.1,6.2,236.3,20.3,8.0,1.0,3.0,24838.0,normal
387,34.0,25.0,29.0,42.2,25.0,34.2,25.8,83.9,85.707,100.0,16.67,0.0,0.0,43.2,224.2,1009.2,70.4,5.4,151.6,13.1,5.0,1.0,3.0,23418.0,normal
388,33.0,24.3,28.7,40.6,24.3,32.5,24.5,79.1,42.865,100.0,8.33,0.0,0.0,27.7,247.3,1009.2,68.4,5.5,161.5,13.9,6.0,1.0,3.0,13462.0,normal
389,35.0,28.0,30.8,43.3,31.3,36.0,23.8,66.7,0.0,0.0,0.0,0.0,0.0,23.2,269.1,1008.9,62.0,6.3,169.7,14.5,7.0,0.0,3.0,13548.0,normal
390,34.0,26.0,30.5,40.6,26.0,35.5,24.1,69.6,0.4,100.0,4.17,0.0,0.0,18.1,277.5,1008.7,62.0,6.5,175.1,14.9,6.0,1.0,3.0,7043.0,normal
