synclite_device_id,synclite_device_name,synclite_update_timestamp,device_name,equipment_id,created_time,temperature,vibration,pressure,energy_consumption
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor26,865A197A,"2024-02-24 11:18:29",92.48,0.09,926.99,184.66
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor27,B40AB62D,"2024-02-24 11:18:29",76.32,0.09,974.34,131.32
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor28,869039B3,"2024-02-24 11:18:29",83.55,0.04,1051.49,167.01
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor29,3373C5CD,"2024-02-24 11:18:29",96.45,0.05,976.19,104.74
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor30,07D123BB,"2024-02-24 11:18:29",86.05,0.06,986.87,172.51
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor31,834AC1D6,"2024-02-24 11:18:29",72.48,0.05,1073.98,184.39
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor32,CD3B4572,"2024-02-24 11:18:29",83.27,0.05,919.15,174.98
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor33,067AD4B8,"2024-02-24 11:18:29",72.31,0.06,1070.18,173.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor34,511379D4,"2024-02-24 11:18:29",89.32,0.05,1079.97,114.93
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor35,6976796B,"2024-02-24 11:18:29",82.2,0.04,941.75,187.15
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor36,DA8CB977,"2024-02-24 11:18:29",74,0.04,1090.3,145.34
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor37,4974D872,"2024-02-24 11:18:29",80.62,0.04,1049.5,112.05
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor38,2648241C,"2024-02-24 11:18:29",63.86,0.1,1023.47,114.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor39,68353735,"2024-02-24 11:18:29",92.24,0.03,1068.41,174.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor40,A2836229,"2024-02-24 11:18:29",69.67,0.06,1042.94,112.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor41,C37AB310,"2024-02-24 11:18:29",91.65,0.02,921.31,151.08
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor42,2A443C58,"2024-02-24 11:18:29",88.05,0,980.78,135.81
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor43,5A9BB6B2,"2024-02-24 11:18:29",62.39,0.09,1022.65,187.21
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor44,673074B8,"2024-02-24 11:18:29",61.4,0.08,980.57,199.56
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor45,86A26867,"2024-02-24 11:18:29",62.64,0.06,1062.22,150.79
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor46,BB787DD0,"2024-02-24 11:18:29",71.17,0.07,902.08,129.44
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor47,A48D6687,"2024-02-24 11:18:29",90.48,0.09,1066.4,169.87
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor48,8DC95065,"2024-02-24 11:18:29",73.63,0.09,1026.92,165.04
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor49,6A5B497C,"2024-02-24 11:18:29",79.95,0.05,1015.43,183.97
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor50,9CAAB5B6,"2024-02-24 11:18:29",71.27,0.08,1022.3,172.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor51,7B80D449,"2024-02-24 11:18:29",78.59,0.06,1065.1,127.44
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor52,730048AB,"2024-02-24 11:18:29",77.79,0.01,1051.7,134.86
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor53,B0188902,"2024-02-24 11:18:29",88.61,0.02,935.29,169.09
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor54,958165AB,"2024-02-24 11:18:29",95.54,0.08,1014.84,187.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor55,23B47BD1,"2024-02-24 11:18:29",62.45,0.02,1071.32,174.19
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor56,7456DB9A,"2024-02-24 11:18:29",62.92,0.09,1073.84,169.4
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor57,AAA8D9D8,"2024-02-24 11:18:29",83.8,0.1,1008.11,169.97
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor58,7438DDDC,"2024-02-24 11:18:29",77.09,0.01,932.53,199.42
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor59,229D875B,"2024-02-24 11:18:29",79.87,0.1,936.4,140.57
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor60,459B246C,"2024-02-24 11:18:29",74.22,0.04,1064.79,131.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor61,391D14CB,"2024-02-24 11:18:29",96.61,0.02,1052.24,173.62
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor62,0C790371,"2024-02-24 11:18:29",99.42,0.09,957.54,177.1
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor63,438BA4BB,"2024-02-24 11:18:29",94.69,0.07,949.34,194.09
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor64,3806A9C0,"2024-02-24 11:18:29",92.21,0.01,921.23,153.59
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor65,43551721,"2024-02-24 11:18:29",73.05,0.09,958.14,150.92
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor66,D57B17C9,"2024-02-24 11:18:29",93.99,0.04,1081.11,116.64
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor67,568AB25C,"2024-02-24 11:18:29",76.71,0.09,1075.26,192.57
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor68,82C2DCA5,"2024-02-24 11:18:29",61.46,0.09,1022.86,108.78
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor69,D2708742,"2024-02-24 11:18:29",96.05,0.01,945.5,189.32
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor70,A717BA33,"2024-02-24 11:18:29",70.99,0.09,1037.64,186.6
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor71,A8777630,"2024-02-24 11:18:29",98.3,0.01,992.74,145.9
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor72,5D62C6B1,"2024-02-24 11:18:29",93.36,0.06,971.3,102.97
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor73,6D0511A0,"2024-02-24 11:18:29",94.46,0.01,995.94,145.71
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor74,12BB1D90,"2024-02-24 11:18:29",73.49,0.1,921.83,174.71
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor75,6A8503DA,"2024-02-24 11:18:29",72.8,0.09,901.67,118.15
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor76,6BBDAC9D,"2024-02-24 11:18:29",63.95,0.01,1006.26,100.32
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor77,24D0C797,"2024-02-24 11:18:29",76.19,0.02,1020.76,165.93
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor78,3D7C135C,"2024-02-24 11:18:29",98.19,0.06,980.66,140.19
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor79,0C206955,"2024-02-24 11:18:29",70.02,0.06,1052.21,196.59
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor80,B1037713,"2024-02-24 11:18:29",90.44,0.06,982.75,126.2
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor81,6A2B4981,"2024-02-24 11:18:29",90.11,0.05,922.94,101.88
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor82,D9047248,"2024-02-24 11:18:29",78.1,0.08,957.76,162.32
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor83,C49A6765,"2024-02-24 11:18:29",99.31,0.09,946.62,157.96
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor84,7844DAC9,"2024-02-24 11:18:29",86.17,0.06,914.85,162.62
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor85,1D5BD6DB,"2024-02-24 11:18:29",96.43,0.08,1037.15,158.61
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor86,9474AAAB,"2024-02-24 11:18:29",94.83,0,914.13,102.19
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor87,15A2541C,"2024-02-24 11:18:29",92.15,0.04,1073.35,111.95
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor88,A2133B14,"2024-02-24 11:18:29",93.4,0.08,978.38,103
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor89,079DC698,"2024-02-24 11:18:29",75.12,0.08,1051.4,146.54
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor90,1C93393B,"2024-02-24 11:18:29",60.47,0.07,1018.05,146.66
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor91,D665B866,"2024-02-24 11:18:29",61.36,0.1,928.35,151.39
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor92,997B2637,"2024-02-24 11:18:29",87.22,0.04,1056.07,176.09
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor93,A39C51D5,"2024-02-24 11:18:29",98.04,0.04,1058.05,178.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor94,B7D2B279,"2024-02-24 11:18:29",90.46,0.02,917.79,103.05
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor95,784C3962,"2024-02-24 11:18:29",64.21,0.06,1063.96,191.82
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor96,67537205,"2024-02-24 11:18:29",75.09,0.06,1024.68,140.34
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor97,1D2A692C,"2024-02-24 11:18:29",90.46,0.06,946.25,116.9
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor98,C7091595,"2024-02-24 11:18:29",64.05,0.04,1094,141.46
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor99,7C4525AB,"2024-02-24 11:18:29",85.84,0.01,1059.75,138.95
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor100,AA467A99,"2024-02-24 11:18:29",66.41,0.04,1007.61,152.03
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor1,D1D574D8,"2024-02-24 11:18:29",80.85,0.09,1039.61,116.76
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor2,0AB23728,"2024-02-24 11:18:29",61.22,0.09,916.01,130.97
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor3,BC587163,"2024-02-24 11:18:29",72.43,0.07,1016.24,161.19
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor4,14526438,"2024-02-24 11:18:29",62.51,0.04,1029.9,193.15
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor5,91B57999,"2024-02-24 11:18:29",96.31,0.08,1098.29,161.17
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor6,B8292982,"2024-02-24 11:18:29",96.28,0.04,1089.43,140.54
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor7,20DBC27A,"2024-02-24 11:18:29",81.68,0.04,987.31,147.42
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor8,2A0D4960,"2024-02-24 11:18:29",93.01,0.01,946.31,182.44
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor9,5DB1319C,"2024-02-24 11:18:29",76.85,0.07,939.69,177.42
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor10,74737D86,"2024-02-24 11:18:29",74.2,0.07,1036.29,167.71
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor11,3BD4704A,"2024-02-24 11:18:29",80.6,0.07,956.27,162.59
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor12,37DC6D9B,"2024-02-24 11:18:29",78.75,0.04,1014.49,135.2
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor13,10B6845A,"2024-02-24 11:18:29",81.14,0.09,901.48,132.08
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor14,0427CA7A,"2024-02-24 11:18:29",76.34,0.01,1070.59,171.72
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor15,67539D65,"2024-02-24 11:18:29",63.55,0.06,959.23,153.7
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor16,A191C004,"2024-02-24 11:18:29",91.01,0.02,981.36,124.63
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor17,27C93DCC,"2024-02-24 11:18:29",65.55,0.04,922.4,174.46
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor18,9ADB439A,"2024-02-24 11:18:29",65.28,0.06,1058.59,178.37
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor19,1850D5DC,"2024-02-24 11:18:29",94.95,0.04,1094.52,135.4
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor20,DDB22198,"2024-02-24 11:18:29",61.47,0.08,1051.55,199.03
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor21,B538B5B1,"2024-02-24 11:18:29",71.13,0.09,1049.29,133.67
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor22,15697B7A,"2024-02-24 11:18:29",70.9,0.07,976.27,199.72
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor23,10B9B2A5,"2024-02-24 11:18:29",86.9,0.09,1027.53,106.29
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor24,80794D0C,"2024-02-24 11:18:29",89.92,0.09,1028.55,158.01
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor25,76A1317B,"2024-02-24 11:18:29",84.48,0.09,1054.77,171.18
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor26,B71053C3,"2024-02-24 11:18:29",68.58,0.06,910.14,108.64
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor27,DA4B0CC0,"2024-02-24 11:18:29",96.7,0.09,1071.81,158.7
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor28,19217630,"2024-02-24 11:18:29",64.59,0.07,1044.84,108.34
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor29,C12A1481,"2024-02-24 11:18:29",85.1,0.01,904.39,191.85
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor30,B7289801,"2024-02-24 11:18:29",60.6,0.1,901.6,126.25
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor31,B6B1C796,"2024-02-24 11:18:29",68.93,0.04,1032.65,194.49
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor32,2815A6D9,"2024-02-24 11:18:29",78.25,0.07,976.34,199.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor33,4920A0B6,"2024-02-24 11:18:29",60.65,0.09,1021.04,155.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor34,071C9AB9,"2024-02-24 11:18:29",74.65,0.02,983.58,127.93
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor35,C225173B,"2024-02-24 11:18:29",76.48,0.01,1010.76,132.72
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor36,A283D9BB,"2024-02-24 11:18:29",86.42,0.06,1044.63,171.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor37,5C59146D,"2024-02-24 11:18:29",76.15,0.03,1075.07,184.18
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor38,4A138722,"2024-02-24 11:18:29",85.13,0.02,995.78,140.24
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor39,5200CAC5,"2024-02-24 11:18:29",71.22,0.01,970.74,133.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor40,744A53B8,"2024-02-24 11:18:29",61.17,0.06,1098.46,169.12
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor41,923D52CC,"2024-02-24 11:18:29",62.43,0.03,1029.41,109.3
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor42,4C141313,"2024-02-24 11:18:29",68.09,0.08,1064.56,185.56
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor43,323BA565,"2024-02-24 11:18:29",68.24,0.1,922.83,171.28
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor44,2A066C69,"2024-02-24 11:18:29",80.39,0.03,904.85,133.75
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor45,335B1B93,"2024-02-24 11:18:29",69.78,0.04,1074.04,185.4
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor46,4C5668AB,"2024-02-24 11:18:29",89.35,0.05,1028.37,122.86
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor47,546403C6,"2024-02-24 11:18:29",88.35,0.1,1088.29,127.45
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor48,34B55A0A,"2024-02-24 11:18:29",78.42,0.05,940.09,150.11
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor49,DD89A453,"2024-02-24 11:18:29",91.46,0.1,946.74,181.01
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor50,8A586BB6,"2024-02-24 11:18:29",83.89,0.09,922.29,153.23
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor51,A9549A1C,"2024-02-24 11:18:29",96.33,0.1,1058.52,142.17
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor52,957B8066,"2024-02-24 11:18:29",66.89,0,961.13,136.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor53,CC51561C,"2024-02-24 11:18:29",73.42,0.09,942.72,159.19
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor54,6523B092,"2024-02-24 11:18:29",81.96,0.08,1061.69,185.51
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor55,363C7A57,"2024-02-24 11:18:29",72.59,0.04,1087.6,186.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor56,14756182,"2024-02-24 11:18:29",69.14,0.08,1086.63,106.03
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor57,B3C24B9D,"2024-02-24 11:18:29",97.84,0,1063.31,189.79
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor58,45242281,"2024-02-24 11:18:29",67.34,0.04,1005.92,131.29
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor59,96907ADB,"2024-02-24 11:18:29",74.33,0.07,1025.86,135.81
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor60,1AA9043D,"2024-02-24 11:18:29",83.38,0.07,1086.78,180.07
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor61,BDC9C3B2,"2024-02-24 11:18:29",68.44,0.05,1064.51,154.12
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor62,A20C38B1,"2024-02-24 11:18:29",84.88,0.04,1085.51,196.4
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor63,8CA12052,"2024-02-24 11:18:29",66.54,0.08,982.53,182.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor64,D08588A1,"2024-02-24 11:18:29",65.79,0.03,929.78,134.88
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor65,A4229C06,"2024-02-24 11:18:29",92.85,0.02,972.59,158.9
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor66,3A0729B8,"2024-02-24 11:18:29",92.29,0.03,1062.97,134.2
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor67,B993127A,"2024-02-24 11:18:29",74.97,0.05,995.18,130.32
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor68,B996DBA3,"2024-02-24 11:18:29",90.41,0.1,947.22,120.65
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor69,B48DA837,"2024-02-24 11:18:29",77.66,0.04,920.18,156.65
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor70,B917B112,"2024-02-24 11:18:29",94.58,0.04,1094.58,162.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor71,5837B49D,"2024-02-24 11:18:29",93.82,0.04,936.3,108.37
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor72,7608A36C,"2024-02-24 11:18:29",62.19,0.01,972,142.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor73,35290CD6,"2024-02-24 11:18:29",67.89,0.04,916.2,174.62
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor74,08AA313B,"2024-02-24 11:18:29",79.59,0.09,1052.92,156.21
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor75,C8095B3B,"2024-02-24 11:18:29",75.51,0.06,985.82,155.74
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor76,A220D97C,"2024-02-24 11:18:29",83.81,0.02,951.34,123.07
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor77,50687C32,"2024-02-24 11:18:29",77.89,0.05,907.31,118.87
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor78,81057BCA,"2024-02-24 11:18:29",75.18,0.03,980.75,175.51
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor79,C4C3D273,"2024-02-24 11:18:29",92.53,0.01,978.53,135.75
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor80,C8CAA897,"2024-02-24 11:18:29",63.92,0.04,967.46,160.02
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor81,659D7291,"2024-02-24 11:18:29",65.3,0.03,919.75,185.53
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor82,380878A1,"2024-02-24 11:18:29",64.53,0.08,1001.53,104.16
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor83,23C88467,"2024-02-24 11:18:29",72.71,0.09,913.42,131.66
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor84,209D27C5,"2024-02-24 11:18:29",93.2,0.07,1067.64,155.51
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor85,D8C145BD,"2024-02-24 11:18:29",74.66,0.05,911.67,195.44
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor86,D2850971,"2024-02-24 11:18:29",87.84,0.04,996.94,195.23
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor87,267A9C38,"2024-02-24 11:18:29",76.94,0.04,1047.79,106.71
